id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_remod/add,roof_style,mas_vnr_type,mas_vnr_area,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,mo_sold,yr_sold,sale_type,saleprice,house_age,house_area,location,total_bath
475,60,RL,71.0,7795,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,7,5,2005,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,6,8,4,Attchd,2004,3,432.0,3,3,100,51,0,0,0,7,2009,WD ,12.146853285870202,4013,2148.0,3,3.5
2404,120,RL,43.0,7052,Pave,3,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,7,5,2005,Gable,Stone,240.0,3,PConc,4,3,4,6,1,GasA,5,Y,5,0,2,1,4,6,8,4,Attchd,2005,2,484.0,3,3,192,36,0,0,0,6,2006,WD ,12.132695175725399,4011,2728.0,5,3.0
2491,20,RL,70.0,9308,Pave,3,Lvl,4,CulDSac,3,RRNe,Norm,1Fam,1Story,5,5,1965,Gable,None,0.0,3,CBlock,3,3,1,3,1,GasA,3,Y,5,0,3,1,3,5,8,0,Attchd,1965,1,310.0,3,3,0,0,0,0,0,7,2006,WD ,11.744037185933616,3971,1968.0,2,1.0
601,20,RL,65.0,8125,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,7,1959,Hip,None,0.0,3,CBlock,3,3,1,4,1,GasA,5,Y,5,0,3,1,3,5,8,0,Detchd,1960,1,308.0,3,3,0,0,0,0,0,9,2009,WD ,11.678439903447801,3968,1728.0,3,1.0
1640,120,RL,61.0,8035,Pave,3,HLS,4,Inside,3,Norm,Norm,TwnhsE,1Story,9,5,2006,Gable,BrkFace,165.0,3,PConc,5,3,5,6,1,GasA,5,Y,5,0,2,1,5,6,8,4,Attchd,2006,3,556.0,3,3,0,164,0,0,0,3,2007,WD ,12.675763725937609,4013,3224.0,5,3.0
2926,80,RL,37.0,7937,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,SLvl,6,6,1984,Gable,None,0.0,3,CBlock,3,3,4,6,1,GasA,3,Y,5,0,3,1,3,6,8,0,Detchd,1984,1,588.0,3,3,120,0,0,0,0,3,2006,WD ,11.867097278690842,3990,2006.0,3,2.0
653,20,RL,60.0,9600,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,6,1950,Gable,None,0.0,3,CBlock,3,3,1,4,1,GasA,3,Y,5,0,3,1,3,6,8,0,Attchd,1950,3,246.0,3,3,126,0,0,0,0,8,2009,WD ,11.77452020265869,3959,2400.0,3,1.0
2406,120,RL,48.0,6955,Pave,3,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,Stone,94.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,2,1,4,6,8,4,Attchd,2005,2,474.0,3,3,132,35,0,0,0,9,2006,New,12.218495165528731,4011,2736.0,5,2.0
2701,20,RL,100.0,21370,Pave,4,Lvl,4,FR2,3,Norm,Norm,1Fam,1Story,5,5,1950,Gable,None,0.0,3,Slab,0,0,0,0,0,GasA,3,Y,4,0,3,1,3,7,7,4,Attchd,1950,2,394.0,3,3,0,0,225,0,0,6,2006,WD ,11.782952602183288,3956,1640.0,2,1.0
1472,90,RM,83.0,10126,Pave,4,Lvl,4,Corner,3,Norm,Norm,Duplex,SFoyer,6,5,1998,Gable,None,0.0,4,PConc,4,3,5,6,2,GasA,5,Y,5,0,2,2,3,8,8,0,Attchd,1998,1,721.0,3,3,160,67,0,0,0,7,2008,WD ,12.128111104060462,4005,3676.0,4,4.0
417,160,RL,24.0,2364,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,2Story,6,5,1978,Gable,None,0.0,3,CBlock,4,3,1,5,1,GasA,3,Y,5,0,3,1,3,6,8,3,Attchd,1978,3,440.0,3,3,147,0,0,0,0,4,2009,WD ,11.835008964139341,3987,2311.0,3,2.5
2664,70,RM,60.0,3600,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,7,1993,Gable,None,0.0,3,CBlock,3,3,1,1,1,GasA,5,N,4,0,3,1,3,7,8,0,Detchd,1930,1,216.0,3,1,0,158,0,0,0,10,2006,WD ,11.648365035864053,3916,2052.0,1,1.0
283,50,RL,52.0,8741,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,6,4,1950,Gable,None,0.0,3,CBlock,3,2,1,2,1,GasA,3,Y,4,0,3,1,3,7,8,4,Detchd,1949,1,220.0,3,3,0,140,0,0,0,4,2010,WD ,11.635143097694478,3955,2222.0,1,1.5
302,50,RM,40.0,5436,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,4,8,2007,Gable,None,0.0,4,BrkTil,3,3,1,4,1,GasA,4,Y,5,0,3,1,4,7,8,0,Detchd,1922,1,240.0,3,1,0,96,0,0,0,5,2010,WD ,11.740061037553975,3932,1950.0,1,2.0
2053,80,RL,65.0,14149,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,5,8,2001,Hip,BrkFace,50.0,4,CBlock,3,3,5,2,4,GasA,3,Y,5,0,3,1,3,5,8,1,Detchd,1970,1,528.0,3,3,0,0,0,0,0,5,2007,WD ,12.013700752882718,3971,2000.0,2,2.5
2662,50,RM,63.0,5000,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1.5Fin,5,4,1950,Gable,None,0.0,3,BrkTil,3,3,1,1,1,GasA,4,N,4,0,3,1,3,6,8,0,Attchd,1940,1,352.0,2,3,0,0,77,0,0,4,2006,WD ,11.27720313144916,3906,1980.0,1,1.0
99,160,FV,24.0,2544,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,2Story,6,5,2005,Gable,BrkFace,216.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,2,1,4,4,8,0,Detchd,2005,2,480.0,3,3,0,166,0,0,0,5,2010,WD ,11.931635799828413,4015,1836.0,4,3.5
2674,50,RM,50.0,5000,Pave,4,Lvl,4,Corner,3,Feedr,Norm,1Fam,1.5Fin,6,7,1950,Gable,None,0.0,4,CBlock,3,3,1,5,1,GasA,5,Y,5,0,3,1,3,7,8,4,Detchd,1950,1,420.0,3,3,0,24,36,0,0,10,2006,WD ,11.976659481202368,3953,2668.0,2,2.0
1218,20,RL,72.0,12493,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,4,5,1960,Gable,None,0.0,3,PConc,3,3,1,5,3,GasA,3,Y,5,0,3,1,3,6,8,1,Attchd,1960,2,312.0,3,3,355,0,0,0,0,4,2008,WD ,11.856515169360305,3968,2200.0,3,2.0
2547,20,RL,72.0,10368,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,1Story,6,6,1964,Hip,BrkFace,112.0,3,CBlock,3,3,1,5,2,GasA,5,Y,5,0,3,1,3,7,8,4,Attchd,1964,3,430.0,3,3,154,60,0,0,0,4,2006,WD ,12.025749091398891,3970,2496.0,3,2.5
197,50,RM,53.0,6360,Pave,4,Lvl,4,Corner,3,Feedr,Norm,1Fam,1.5Fin,5,6,1950,Gable,Stone,300.0,3,CBlock,3,3,1,3,2,GasA,3,Y,4,0,3,1,4,7,6,2,Detchd,1942,1,240.0,3,3,0,0,35,0,148,3,2010,WD ,11.790557201568507,3952,2288.0,2,1.5
2091,20,RL,114.0,10357,Pave,3,Lvl,4,Corner,3,Feedr,Norm,1Fam,1Story,7,5,1991,Hip,None,0.0,3,PConc,4,3,3,6,1,GasA,4,Y,5,0,3,1,4,6,8,3,Attchd,1990,3,719.0,3,3,0,244,0,0,0,5,2007,WD ,12.100156419938624,3997,2352.0,2,3.0
87,20,RL,70.0,9819,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1967,Gable,BrkFace,31.0,4,CBlock,3,3,1,4,1,GasA,3,Y,5,0,3,1,3,5,8,0,Detchd,1970,1,280.0,3,3,0,0,0,0,0,2,2010,WD ,11.711776323715394,3977,1782.0,2,1.0
690,20,RL,80.0,7936,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,6,1963,Hip,None,0.0,3,CBlock,3,3,1,4,1,GasA,3,Y,5,0,3,1,3,6,8,2,Attchd,1963,2,264.0,3,3,0,0,0,0,0,4,2009,WD ,11.751942365440728,3972,2090.0,3,2.0
2364,120,RH,26.0,8773,Pave,2,Lvl,4,FR2,3,Norm,Norm,TwnhsE,1Story,6,5,2002,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,2,1,4,4,8,0,Attchd,2002,3,543.0,3,3,196,68,0,0,0,9,2006,WD ,12.154779351142624,4008,2906.0,3,3.0
2050,85,RL,75.0,11235,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,SFoyer,5,5,1980,Gable,BrkFace,30.0,3,CBlock,4,3,4,4,1,GasA,4,Y,5,0,2,1,3,6,6,3,Detchd,1964,1,572.0,3,3,92,0,88,0,0,11,2007,WD ,11.973194365119067,3971,2872.0,2,2.0
769,80,RL,70.0,12886,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,5,6,1999,Gable,None,0.0,3,CBlock,4,3,4,5,1,GasA,5,Y,5,0,3,1,3,6,6,3,Attchd,1997,2,480.0,3,3,302,0,0,0,100,10,2009,WD ,12.072541252905651,3972,1984.0,2,2.5
348,20,RL,42.0,14892,Pave,3,HLS,4,CulDSac,3,Norm,Norm,1Fam,1Story,9,5,2007,Gable,Stone,160.0,3,PConc,5,3,5,6,1,GasA,5,Y,5,0,3,1,5,7,8,4,Attchd,2006,3,758.0,3,3,201,39,0,0,0,10,2009,WD ,12.841325847671216,4015,3492.0,3,3.0
200,50,RM,52.0,6240,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,5,5,1950,Gable,None,0.0,3,BrkTil,3,3,1,2,1,GasA,3,Y,3,0,4,1,3,7,8,4,Detchd,1930,1,480.0,3,3,0,10,0,0,0,3,2010,WD ,11.837903322165706,3940,2464.0,2,2.0
2759,20,RL,78.0,11645,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,2005,Gable,None,0.0,3,PConc,4,3,4,6,1,GasA,5,Y,5,0,3,1,4,7,8,0,Attchd,2005,3,660.0,3,3,160,24,0,0,0,1,2006,WD ,12.468436909997665,4011,3468.0,4,3.0
1700,20,RL,110.0,14977,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2007,Gable,BrkFace,304.0,3,PConc,5,3,5,6,1,GasA,5,Y,5,0,2,1,4,7,8,5,Attchd,2006,2,908.0,3,3,250,63,0,0,0,7,2007,New,12.994530005894443,4013,3952.0,5,3.0
876,20,RL,70.0,9100,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,2001,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,4,6,8,0,Attchd,2001,2,573.0,3,3,356,0,0,0,0,6,2009,WD ,12.089538829274222,4010,2424.0,4,2.0
2536,20,RL,70.0,8400,Pave,4,Lvl,4,Inside,3,Feedr,Norm,1Fam,1Story,5,5,1968,Hip,BrkFace,168.0,3,CBlock,3,3,4,4,1,GasA,4,Y,5,0,3,1,3,5,8,0,Attchd,1968,2,288.0,3,3,356,0,0,0,0,11,2006,WD ,11.83862560460953,3974,2104.0,3,2.5
1821,20,RL,70.0,7420,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1962,Hip,None,0.0,3,CBlock,3,3,1,3,1,GasA,3,Y,5,0,3,1,3,6,8,0,Detchd,1977,3,576.0,3,3,0,0,0,0,0,4,2007,WD ,11.790557201568507,3969,2114.0,2,1.0
2743,50,RL,75.0,9525,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,6,5,1953,Gable,None,0.0,3,CBlock,3,3,1,2,1,GasA,3,Y,5,0,5,1,3,7,8,0,Attchd,1953,1,305.0,2,3,0,0,0,0,0,7,2006,WD ,11.917723684090689,3959,2609.0,1,1.5
1329,50,RM,51.0,7425,Pave,3,Bnk,4,Corner,3,RRAn,Artery,1Fam,1.5Fin,7,7,1950,Gable,None,0.0,3,CBlock,3,2,1,1,1,GasA,4,Y,5,0,3,1,4,8,8,0,Attchd,1945,1,252.0,3,3,210,0,0,0,0,8,2008,WD ,11.589886506106357,3953,2340.0,2,1.5
1451,20,RL,88.0,7990,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,6,1975,Hip,None,0.0,3,CBlock,4,3,1,1,1,GasA,3,Y,5,0,3,1,3,5,8,0,Detchd,1981,1,280.0,3,3,0,0,0,0,0,4,2008,WD ,11.608235644774552,3983,1848.0,4,1.0
936,160,RM,24.0,1300,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,2Story,6,6,1980,Gable,None,0.0,3,CBlock,4,3,1,5,1,GasA,3,Y,5,0,2,1,3,5,8,3,Attchd,1980,3,462.0,3,3,150,0,0,0,0,5,2009,WD ,11.728036844587175,3989,1790.0,2,1.5
1948,45,RL,55.0,5500,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Unf,4,6,1956,Gable,None,0.0,3,CBlock,3,3,1,1,1,GasA,5,Y,5,0,1,1,3,4,8,0,None,1956,0,0.0,0,3,0,0,0,0,0,4,2007,WD ,11.544424132029599,3963,1764.0,1,1.0
1839,120,FV,40.0,3606,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,7,5,2007,Gable,None,0.0,3,PConc,5,4,1,6,1,GasA,5,Y,5,0,2,1,4,5,8,4,Attchd,2006,2,466.0,3,3,0,241,0,0,0,8,2007,New,12.175613438045465,4013,2704.0,4,3.0
2057,20,RL,70.0,8978,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,5,1968,Gable,None,0.0,3,PConc,3,3,1,1,1,GasA,3,Y,5,0,3,1,3,6,8,0,Attchd,1968,1,300.0,3,3,147,0,0,0,0,5,2007,WD ,11.589886506106357,3975,1896.0,2,1.0
558,20,RL,70.0,9079,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1961,Gable,None,0.0,3,CBlock,3,3,1,4,1,GasA,3,Y,5,0,2,1,3,5,8,0,Attchd,1961,1,440.0,3,3,158,0,0,0,0,7,2009,WD ,11.711776323715394,3970,1728.0,2,1.0
2731,150,RL,82.5,1700,Pave,4,HLS,4,Inside,3,Norm,Norm,Twnhs,1.5Fin,7,5,1981,Gable,None,0.0,3,PConc,4,3,3,6,1,GasA,3,Y,5,140,2,1,4,7,8,0,Basment,1980,3,450.0,4,3,188,36,0,0,200,4,2006,WD ,11.907666609715417,3986,2130.0,5,3.5
791,20,RL,68.0,9571,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,3,1958,Gable,None,0.0,2,CBlock,3,2,1,1,1,GasA,3,Y,4,0,3,1,3,5,5,0,Attchd,1958,1,350.0,3,3,0,0,0,0,0,6,2009,COD,11.002099841204238,3967,2552.0,1,1.0
1421,20,RL,80.0,9938,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,1994,Gable,BrkFace,251.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,7,8,3,Attchd,1994,2,534.0,3,3,424,40,0,0,0,4,2008,WD ,12.330500223905226,4002,3228.0,2,3.5
2881,20,C (all),50.0,9000,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,2,3,1950,Gable,None,0.0,3,CBlock,3,3,4,4,1,GasA,3,N,4,0,1,1,3,4,8,0,Detchd,1958,1,308.0,3,3,0,0,0,0,0,10,2006,WD ,10.47194980911048,3955,960.0,1,1.0
2820,90,RL,38.0,7840,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,Duplex,SFoyer,6,5,1975,Flat,BrkFace,355.0,3,CBlock,4,3,5,6,1,GasA,3,Y,5,0,4,0,3,4,8,0,None,1975,0,0.0,0,3,0,0,0,0,0,10,2006,WD ,11.755871643580617,3981,1988.0,1,3.0
1609,20,RL,74.0,12395,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,6,1984,Gable,None,0.0,3,CBlock,3,3,1,5,1,GasA,3,Y,5,0,3,1,3,6,8,0,Attchd,1984,1,484.0,3,3,0,0,0,0,0,4,2008,WD ,11.831379196088763,3992,1753.0,3,1.0
1495,80,RL,63.0,9638,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,SLvl,6,6,1977,Hip,None,0.0,3,CBlock,3,3,4,5,3,GasA,3,Y,5,0,3,1,3,6,8,2,Attchd,1977,2,542.0,3,3,292,0,0,0,0,11,2008,WD ,11.898187865760873,3985,2146.0,1,2.0
2388,60,RL,108.0,13418,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,8,5,2005,Gable,Stone,132.0,3,PConc,5,3,4,1,1,GasA,5,Y,5,0,4,1,4,9,8,4,BuiltIn,2004,3,691.0,3,3,113,32,0,0,0,9,2006,WD ,12.641096555879882,4010,3569.0,5,3.5
938,20,RL,64.0,17597,Pave,4,Bnk,4,Inside,3,Norm,Norm,1Fam,1Story,7,9,2009,Hip,None,0.0,4,CBlock,4,3,1,6,5,GasA,3,Y,5,0,3,1,5,7,7,4,Attchd,1971,3,551.0,3,3,200,144,0,0,0,7,2009,WD ,12.66032791780777,3980,4168.0,4,3.0
1194,20,RL,72.0,8872,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,8,2008,Gable,BrkFace,300.0,3,CBlock,3,3,1,5,1,GasA,5,Y,5,0,2,1,4,5,8,0,Detchd,1992,1,576.0,3,3,0,240,0,0,0,12,2008,WD ,11.898187865760873,3973,1824.0,3,2.0
2429,120,RL,53.0,3982,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,8,5,2006,Hip,None,0.0,3,PConc,4,4,4,6,1,GasA,5,Y,5,0,1,1,5,7,8,4,Attchd,2006,3,648.0,3,3,312,0,0,0,0,10,2006,New,12.485827127509431,4012,3087.0,4,3.0
1937,80,RL,60.0,7134,Pave,4,Bnk,4,Inside,2,Norm,Norm,1Fam,SLvl,5,5,1955,Gable,None,0.0,3,CBlock,3,3,1,5,1,GasA,3,Y,5,0,3,1,3,6,7,3,Detchd,1962,1,572.0,3,3,0,50,0,0,0,2,2007,WD ,11.77528972943772,3962,1744.0,3,1.0
1847,160,FV,73.0,2117,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,2Story,6,5,2000,Gable,BrkFace,456.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,5,8,3,Detchd,2000,1,440.0,3,3,0,0,0,0,0,6,2007,WD ,12.083905011555967,4007,2281.0,4,2.5
1550,50,RM,58.0,8155,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,5,7,1950,Gable,None,0.0,3,CBlock,4,3,1,1,1,GasA,4,Y,4,0,4,1,3,7,8,0,None,1930,0,0.0,0,3,0,0,96,0,0,7,2008,WD ,11.686878772093667,3938,1980.0,1,1.0
2705,20,RL,50.0,5500,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,2004,Shed,None,0.0,3,PConc,4,4,3,6,2,GasA,5,Y,5,0,2,1,3,4,8,0,Detchd,2004,1,246.0,3,3,0,120,0,0,0,5,2006,WD ,11.964001084330445,4010,2146.0,2,3.0
2713,20,RL,70.0,11553,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1968,Hip,BrkFace,188.0,3,CBlock,3,3,1,4,1,GasA,3,Y,5,0,3,1,3,7,8,2,Attchd,1968,1,336.0,3,3,466,0,0,0,0,7,2006,WD ,11.970350312009105,3974,2210.0,2,1.5
1938,50,RL,55.0,7150,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,4,4,1955,Gable,None,0.0,3,PConc,3,3,1,3,1,GasA,4,Y,5,0,4,1,2,7,8,0,Detchd,2002,1,352.0,3,3,0,0,0,0,0,8,2007,WD ,11.652687407345388,3962,2730.0,3,2.0
1819,20,RL,64.0,6285,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1977,Gable,None,0.0,3,CBlock,4,3,1,2,3,GasA,3,Y,5,0,2,1,3,5,8,0,Detchd,1979,1,308.0,3,3,192,0,0,0,0,3,2007,WD ,11.701477571514818,3984,1788.0,2,2.0
23,60,FV,73.0,7500,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,7,5,2000,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,7,8,0,Attchd,2000,2,663.0,3,3,0,96,0,0,0,1,2010,WD ,12.283033686666302,4010,2488.0,4,3.5
2289,160,RM,21.0,2001,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,2Story,4,5,1970,Gable,BrkFace,80.0,3,CBlock,3,3,1,1,1,GasA,2,Y,5,0,3,1,3,6,8,0,Attchd,1970,1,286.0,3,3,0,0,0,0,0,1,2007,WD ,11.225243392518447,3977,1638.0,1,1.5
1156,20,RL,95.0,19508,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,5,1974,Gable,BrkFace,144.0,3,CBlock,3,3,4,5,1,GasA,3,Y,5,0,3,1,3,6,8,3,Attchd,1974,1,484.0,3,3,117,108,165,0,0,7,2008,WD ,12.165250651009918,3982,2860.0,5,2.5
2717,80,RL,70.0,7176,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,SLvl,6,6,1978,Gable,BrkFace,200.0,3,CBlock,3,4,5,6,1,GasA,2,Y,5,0,3,1,3,6,8,2,Detchd,1979,1,616.0,3,3,131,0,0,0,180,7,2006,WD ,11.986049221552207,3984,2000.0,2,2.0
2101,20,RL,91.0,10652,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,2007,Gable,Stone,306.0,3,PConc,4,3,4,1,1,GasA,5,Y,5,0,3,1,4,7,8,4,Attchd,2006,2,840.0,3,3,160,33,0,0,0,8,2007,New,12.540757571577291,4013,2988.0,4,2.0
1377,85,RL,70.0,11235,Pave,4,Lvl,4,Corner,3,Feedr,Norm,1Fam,SFoyer,5,6,1963,Gable,None,0.0,3,CBlock,4,3,4,5,1,GasA,3,Y,5,0,3,1,4,6,8,0,Detchd,1996,1,440.0,3,3,64,0,0,0,64,5,2008,WD ,11.904967552746252,3971,2056.0,2,2.0
1381,20,RL,68.0,10265,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,7,2005,Gable,None,0.0,2,CBlock,3,3,1,5,1,GasA,5,Y,5,0,3,1,4,6,8,0,Attchd,1967,2,294.0,3,3,204,0,0,0,0,7,2008,WD ,11.884489021402711,3975,1984.0,2,2.0
2502,60,RL,88.5,14541,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,2Story,8,7,1993,Gable,None,0.0,4,PConc,4,4,1,6,1,GasA,5,Y,5,0,5,1,4,10,8,3,Attchd,1993,2,796.0,3,3,209,55,0,0,0,11,2006,WD ,12.644327576461329,3999,3858.0,5,3.5
2609,80,RL,83.0,10184,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,6,5,1963,Gable,BrkFace,379.0,3,CBlock,3,3,4,5,1,GasA,3,Y,5,0,3,1,3,6,8,4,Attchd,1963,1,294.0,3,3,345,75,0,0,0,6,2006,WD ,12.013700752882718,3969,2229.0,3,1.5
505,60,RL,52.0,46589,Pave,2,Lvl,4,CulDSac,3,Norm,Norm,1Fam,2Story,8,7,2005,Hip,BrkFace,528.0,3,PConc,4,4,1,6,3,GasA,5,Y,5,0,4,1,4,8,8,3,Attchd,1994,2,711.0,3,3,517,76,0,0,0,7,2009,WD ,12.904207367601158,4003,4077.0,5,3.5
1126,60,FV,85.0,10625,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,7,5,2005,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,4,9,8,4,Attchd,2005,3,936.0,3,3,154,210,0,0,0,7,2008,WD ,12.429216196844383,4013,2984.0,4,2.5
2914,180,RM,21.0,1470,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,SFoyer,4,6,1970,Gable,None,0.0,3,CBlock,4,3,4,6,1,GasA,3,Y,5,0,1,1,3,3,8,0,None,1970,0,0.0,0,3,0,0,0,0,0,4,2006,WD ,11.198214720130528,3976,1260.0,1,2.0
393,90,RL,60.0,9000,Pave,4,Lvl,4,FR2,3,Norm,Norm,Duplex,2Story,5,5,1974,Gable,None,0.0,3,CBlock,4,3,1,1,1,GasA,3,Y,5,0,4,2,3,8,8,0,None,1974,0,0.0,0,3,32,45,0,0,0,9,2009,WD ,11.820410164718188,3983,2688.0,3,3.0
2405,120,RL,48.0,5911,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,9,5,2005,Hip,BrkFace,278.0,3,PConc,5,3,1,6,1,GasA,5,Y,5,0,2,1,5,6,8,4,Attchd,2005,2,556.0,3,3,196,56,0,0,0,3,2006,WD ,12.551433829568632,4011,3125.0,5,3.0
67,20,RL,73.0,8987,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2006,Gable,BrkFace,226.0,3,PConc,4,3,0,1,1,GasA,5,Y,5,0,2,1,4,6,8,4,Attchd,2005,2,880.0,3,3,144,0,0,0,0,5,2010,WD ,12.308177868467327,4015,3190.0,4,2.0
2227,20,RL,64.0,17871,Pave,2,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,4,5,1996,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,4,Y,5,0,4,1,4,7,8,0,Attchd,1996,1,628.0,3,3,152,0,0,0,0,6,2007,WD ,12.043553716032399,4002,3360.0,4,2.0
669,20,RL,77.0,11500,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,4,1967,Gable,None,0.0,3,CBlock,3,2,1,4,3,GasA,4,Y,5,0,3,1,3,6,7,1,Attchd,1967,2,480.0,3,3,0,0,156,0,0,5,2009,WD ,12.0015054797889,3976,2080.0,3,2.0
1772,60,RL,65.0,12257,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,8,5,1995,Gable,BrkFace,513.0,3,PConc,4,3,4,2,5,GasA,5,Y,5,0,4,1,4,9,8,3,Attchd,1995,2,752.0,3,3,222,98,0,0,0,11,2007,WD ,12.577636201962656,4002,3849.0,5,2.5
1775,60,RL,82.0,9044,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,8,5,1997,Gable,BrkFace,526.0,4,PConc,4,3,1,6,1,GasA,5,Y,5,0,4,1,4,8,8,3,Attchd,1996,2,933.0,3,3,198,92,0,0,0,5,2007,WD ,12.706847933442663,4003,3863.0,5,2.5
